Unnamed: 0,X,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
14388,14388,88078250028d50b6d726a6bdf79874a2f4e9abce,1343674326,0,0,194,21,9,7,1,0.65783466035572,TRUE,4.0,-28911836.0,7.0,False,21,96777.9,55,2.0,26,104.0,114.0,26,104.0,114.0,24,93.0,102.0,0.139664804469274,0.5251396648044689,0.5754189944134079,215,FALSE,FALSE,0.0,2,openstack/neutron
14389,14389,88090f212aee5d1ef0d8ffe8efb7d88e1d295d84,1326944311,0,0,8,8,3,2,1,0.985056822321508,TRUE,2.0,57209.0,4.0,False,6,322222.0,6,2.0,23,486.0,498.0,23,485.0,497.0,23,364.0,376.0,0.041958041958042,0.6381118881118879,0.659090909090909,16,FALSE,FALSE,0.0,0,openstack/nova
14391,14391,8813ab185d0b6ad1c111e7f9e346e2ce91c8113b,1330797221,1,0,67,58,10,3,1,0.734622272760687,TRUE,2.0,97070.0,9.0,False,53,118412.8,228,3.0,297,539.0,733.0,297,539.0,733.0,284,525.0,708.0,0.277777777777778,0.5126705653021439,0.691033138401559,125,TRUE,FALSE,0.008,1,openstack/nova
14392,14392,88148584f213cc6a510b1f2d54d6b6dffe74c452,1386096203,0,0,36,36,34,26,1,0.8701259979817009,TRUE,3.0,129476.0,7.0,False,72,286666.764705882,236,3.0,191,709.0,861.0,167,666.0,796.0,90,231.0,299.0,0.151666666666667,0.3866666666666671,0.5,72,FALSE,FALSE,0.0,8,openstack/neutron
14393,14393,8815b4a91829cb77b0e9d4352effe12473a98926,1376323602,0,0,8,6,4,3,1,0.9620871761502208,TRUE,1.0,664738.0,2.0,False,131,251476.0,443,2.0,3,483.0,484.0,3,483.0,484.0,3,469.0,470.0,0.000711997152011392,0.0836596653613386,0.0838376646493414,14,FALSE,FALSE,0.0,6,openstack/nova
14395,14395,881884844d9e4a6abea600a723c8b521eb201d7c,1359721812,5,0,552,16,13,15,1,0.7449396144228199,TRUE,10.0,-11952700.0,30.0,False,34,343505.11764705897,168,3.0,188,584.0,611.0,188,584.0,611.0,175,530.0,548.0,0.259970457902511,0.7843426883308721,0.8109305760709009,568,TRUE,FALSE,0.00880281690140845,4,openstack/neutron
14398,14398,881a93473c32a7c7e23a8e6dcede8394053408c6,1356063217,0,0,38,7,5,5,1,0.842373515084847,TRUE,2.0,3054623.0,7.0,False,112,90036.0,431,4.0,1437,1384.0,2383.0,1396,1284.0,2253.0,1342,1162.0,2101.0,0.404152873909118,0.349984953355402,0.6325609389106229,45,FALSE,FALSE,0.0,4,openstack/nova
14399,14399,881b629f656961692103c49b6b8601373910d58e,1370563206,1,0,13,14,7,6,1,0.916746816554366,TRUE,2.0,-2362336.0,2.0,False,38,776610.2857142859,138,2.0,422,989.0,1098.0,416,976.0,1081.0,379,809.0,890.0,0.369649805447471,0.7879377431906609,0.8667315175097281,27,TRUE,FALSE,0.037037037037037,6,openstack/neutron
14400,14400,881e107e809e9ada5a734b9e0777375beb7233fe,1345146059,1,0,30,6,3,3,1,0.85279248849004,TRUE,1.0,84508.0,4.0,False,24,629376.0,101,2.0,321,902.0,1138.0,320,895.0,1131.0,67,339.0,362.0,0.147186147186147,0.7359307359307359,0.7857142857142858,36,TRUE,FALSE,0.0277777777777778,2,openstack/glance
14401,14401,881f037d2923874a83f48afa79ed7287a5af6e9f,1377731146,3,0,22,8,3,1,1,0.9911594714322192,TRUE,1.0,91325.0,2.0,False,11,162059.0,48,2.0,129,916.0,948.0,129,847.0,879.0,122,781.0,809.0,0.133841131664853,0.850924918389554,0.8813928182807399,30,TRUE,FALSE,0.1,6,openstack/cinder
14403,14403,882062bf0526a216834548d530f70e1271c5f1a2,1331090926,0,0,3,54,1,1,1,0.0,TRUE,1.0,50326.0,3.0,False,36,4708.0,130,3.0,240,475.0,622.0,240,475.0,622.0,235,436.0,580.0,0.224548049476689,0.4157944814462421,0.552806850618459,57,FALSE,FALSE,0.0,1,openstack/nova
14405,14405,8825c9c74a67d1cef28b6d2d18d5fbaf40e36f51,1353015285,1,0,429,262,20,10,2,0.820060116594814,TRUE,12.0,15456625.0,14.0,False,34,191111.6,117,2.0,1,89.0,90.0,1,89.0,90.0,1,83.0,84.0,0.006872852233676979,0.288659793814433,0.292096219931271,691,TRUE,FALSE,0.00144717800289436,3,openstack/swift
14406,14406,8825d3ab3d2ca670bbfe48a8b5575cfdc4231092,1363345715,0,0,8,11,2,1,1,0.831474388009729,TRUE,2.0,297709.0,6.0,False,15,1716207.0,47,2.0,7,404.0,409.0,6,364.0,369.0,7,275.0,280.0,0.0107816711590297,0.37196765498652296,0.378706199460916,19,FALSE,FALSE,0.0,5,openstack/glance
14407,14407,8829bb1a1d726bd6b1b6b623c0ac498d1ec05d41,1369984284,0,0,27,0,4,4,1,0.820816780508217,TRUE,1.0,22497.0,2.0,False,37,319992.0,104,2.0,164,659.0,669.0,164,644.0,654.0,153,531.0,540.0,0.27208480565371,0.939929328621908,0.95583038869258,27,FALSE,FALSE,0.0,6,openstack/cinder
14408,14408,882b1e475de1ef71d7d3f0b50a58f91569905a75,1323197391,0,0,1,1,1,1,1,0.0,TRUE,1.0,1348.0,2.0,False,22,54184.0,48,2.0,45,133.0,169.0,45,133.0,169.0,28,126.0,146.0,0.0914826498422713,0.4006309148264979,0.463722397476341,2,FALSE,FALSE,0.0,0,openstack/nova
14412,14412,8835866fdda46220f1361716ef6a4fb4afa6c918,1353054988,0,0,50,22,3,2,1,0.7488990122348921,TRUE,7.0,10828622.0,16.0,False,77,112671.33333333301,223,4.0,1391,2128.0,2128.0,1369,2068.0,2068.0,1299,1868.0,1868.0,0.432324575989358,0.6215497173262391,0.6215497173262391,72,FALSE,FALSE,0.0,3,openstack/nova
14414,14414,883eb48502b7f4735d325904aa2f5ef7dc3e8278,1387225988,0,0,42,41,1,1,1,0.0,TRUE,1.0,20475.0,4.0,False,2,922853.0,4,3.0,281,733.0,802.0,195,601.0,646.0,186,528.0,565.0,0.314814814814815,0.890572390572391,0.952861952861953,83,FALSE,FALSE,0.0,8,openstack/swift
14417,14417,8849c85a4fe001c512ce1ba5f12ea9837aabbac4,1340310443,0,0,15,7,1,1,1,0.0,TRUE,2.0,2305.0,3.0,False,12,514312.0,29,2.0,97,829.0,885.0,97,829.0,885.0,92,793.0,844.0,0.0544177881802224,0.46459918080749,0.494441193680515,22,FALSE,FALSE,0.0,2,openstack/nova
14421,14421,884fccc479522c65427f80a5f822b492f34c81ca,1360799247,3,0,25,301,7,6,1,0.712350472362123,TRUE,5.0,-11397299.0,6.0,False,21,39899.4285714286,74,2.0,152,515.0,562.0,152,493.0,540.0,138,439.0,476.0,0.19359331476323105,0.612813370473538,0.6643454038997211,326,TRUE,FALSE,0.009202453987730059,4,openstack/neutron
14422,14422,8852963a38b6771c7ed2f3b40a511c5a5b3eb317,1372762361,1,0,35,1,3,3,1,0.8080141510844471,TRUE,4.0,877757.0,9.0,False,23,1923737.0,81,4.0,1,358.0,358.0,1,303.0,303.0,1,222.0,222.0,0.0023696682464455,0.264218009478673,0.264218009478673,36,TRUE,FALSE,0.0277777777777778,6,openstack/glance
14424,14424,8858d4856e27f70638161633a983b5d123b04832,1362089051,0,0,10,1,2,2,1,0.94566030460064,TRUE,1.0,109275.0,5.0,False,52,1523775.0,128,3.0,330,1248.0,1428.0,330,1180.0,1360.0,316,1142.0,1310.0,0.0786795730950608,0.283693224125093,0.325390915860015,11,FALSE,FALSE,0.0,5,openstack/nova
14425,14425,885cc41ff033a24191e93d40cd39d858e108f1d8,1363828744,0,0,8,0,1,1,1,0.0,TRUE,6.0,-9213297.0,10.0,False,16,30494.0,45,2.0,220,571.0,675.0,220,532.0,636.0,189,492.0,570.0,0.222222222222222,0.5766081871345029,0.667836257309942,8,FALSE,FALSE,0.0,5,openstack/neutron
14426,14426,885cf0949ab2e116da39143c2f6469362367ec7d,1352510445,2,0,421,164,25,16,1,0.7686323555022259,TRUE,24.0,3411372.0,68.0,False,149,15534.785714285701,920,3.0,4,1103.0,1106.0,3,1071.0,1073.0,4,923.0,926.0,0.0017018379850238302,0.314499659632403,0.31552076242341703,585,TRUE,FALSE,0.00341880341880342,3,openstack/nova
14427,14427,885e02102d13735ba0e07f55e64e7ed4a2ba9c50,1372445675,0,0,24,7,4,3,2,0.958727744106057,TRUE,2.0,1385545.0,5.0,False,43,221495.0,126,3.0,235,304.0,450.0,224,256.0,395.0,230,244.0,385.0,0.4333958724202629,0.459662288930582,0.7242026266416509,31,FALSE,FALSE,0.0,6,openstack/swift
14430,14430,88638e699425aff02b1529ddd52c5fd28613ed15,1389802257,1,0,240,98,21,17,1,0.943485799871019,TRUE,30.0,7907205.0,74.0,False,45,112344.66666666699,78,7.0,19,1037.0,1039.0,19,930.0,932.0,19,534.0,536.0,0.0287769784172662,0.7697841726618699,0.7726618705035971,338,TRUE,FALSE,0.0029585798816568,8,openstack/neutron
14432,14432,8869725c655a9f656486b86d29b494b1b6184ef1,1361176954,2,0,213,144,7,6,1,0.734233704105755,TRUE,6.0,-11841545.0,20.0,False,32,160514.6,137,2.0,193,577.0,615.0,193,577.0,615.0,180,523.0,553.0,0.246594005449591,0.713896457765668,0.7547683923705721,357,TRUE,FALSE,0.00560224089635854,4,openstack/neutron
14440,14440,8880aadb976db6ec79a1eed61feb1bc82af0f8e4,1360273595,1,0,159,1,2,4,1,0.53178792114805,TRUE,9.0,3306541.0,21.0,False,68,472295.75,166,2.0,241,1532.0,1708.0,240,1379.0,1555.0,234,1326.0,1497.0,0.0619725738396624,0.349947257383966,0.395042194092827,160,TRUE,FALSE,0.00625,4,openstack/nova
14441,14441,8885c30e3a27621a9d539e9e8d54b4ad451465c4,1368189286,1,0,69,3,4,3,1,0.7684369839147359,TRUE,4.0,1368096.0,8.0,False,27,527532.5,79,2.0,35,490.0,507.0,31,437.0,450.0,35,332.0,349.0,0.0452261306532663,0.418341708542714,0.439698492462312,72,TRUE,FALSE,0.0138888888888889,5,openstack/glance
14442,14442,88861df2b95a9c66a1a9d1969ad9e560786bb848,1383412434,0,1,79,18,4,2,1,0.8828380304169929,TRUE,6.0,13573831.0,29.0,False,49,165960.0,107,8.0,1408,3539.0,4591.0,1263,2833.0,3746.0,574,3233.0,3469.0,0.0883935434281322,0.4971560338201379,0.533435818601076,97,FALSE,TRUE,0.0,7,openstack/nova
14443,14443,8887f10c66bca248f289db8f834ae8f36f9a03a1,1348515489,0,0,217,70,12,7,1,0.8380353844415659,TRUE,2.0,365154.0,7.0,False,112,183294.461538462,763,3.0,53,1500.0,1511.0,52,1493.0,1504.0,52,1289.0,1300.0,0.0204791344667697,0.498454404945904,0.502704791344668,287,FALSE,FALSE,0.0,3,openstack/nova
14446,14446,888de921ee6fd16dc15be1318311950e18311f10,1358607139,0,0,28,6,0,1,1,0.0,FALSE,,,,,0,0.0,0,,0,,,0,,,0,,,0.0,0.0,0.0,34,FALSE,FALSE,0.0,4,openstack/nova
14447,14447,8890f40e1bf0c5642bb7d59fba62bc12a530d084,1360357933,0,0,15,0,1,1,1,0.0,TRUE,5.0,883397.0,13.0,False,24,344593.0,38,4.0,19,1934.0,1938.0,19,1808.0,1812.0,17,1806.0,1810.0,0.00473186119873817,0.475026288117771,0.476077812828601,15,FALSE,FALSE,0.0,4,openstack/nova
14448,14448,889116d49082a75485ffa06b42223ba812b1f1a3,1357464425,0,0,18,0,3,2,1,0.8527924884900409,TRUE,16.0,2358112.0,21.0,False,82,84084.0,229,2.0,2,2292.0,2292.0,2,2167.0,2167.0,2,2027.0,2027.0,0.000878477306002928,0.593850658857979,0.593850658857979,18,FALSE,FALSE,0.0,4,openstack/nova
14450,14450,88975f197b1731cc991c9cfcd826d24c1e0d2d44,1377416714,0,0,1,1,1,1,1,0.0,TRUE,1.0,2569.0,0.0,True,4,402687.0,12,1.0,292,292.0,292.0,289,289.0,289.0,280,280.0,280.0,0.311184939091916,0.311184939091916,0.311184939091916,2,FALSE,FALSE,0.0,6,openstack/cinder
14452,14452,88a0f06ac7f104220b2d92f66599089a9e1d4c92,1322854153,0,0,190,0,3,3,1,0.711030779340761,TRUE,7.0,1113429.0,11.0,False,24,168812.2,39,3.0,0,317.0,317.0,0,316.0,316.0,0,223.0,223.0,0.0032258064516129,0.7225806451612901,0.7225806451612901,190,FALSE,FALSE,0.0,0,openstack/nova
14455,14455,88ab9369e3ddfd8b8684bf280330ff8d37a74b2b,1373902343,2,0,302,77,13,8,1,0.8046027014273159,TRUE,17.0,1798958.0,10.0,False,121,57341.307692307695,422,2.0,1588,1558.0,2872.0,1248,1442.0,2434.0,1390,1465.0,2593.0,0.263796700170681,0.278020102408496,0.491940072065238,379,TRUE,FALSE,0.0052770448548812715,6,openstack/nova
14456,14456,88ac5d532dfdbeeed5a5c7e295e3a5962a792e41,1351379783,0,0,13,9,1,1,1,0.0,TRUE,1.0,7735042.0,7.0,False,69,92653.0,212,5.0,1321,1857.0,1857.0,1310,1827.0,1827.0,1231,1638.0,1638.0,0.4415770609319,0.5874551971326171,0.5874551971326171,22,FALSE,FALSE,0.0,3,openstack/nova
14462,14462,88b1d7739b5d0fabc613f85f64741321f67bf719,1323208572,0,0,100,60,11,9,1,0.8292186855461529,TRUE,6.0,340214.0,7.0,False,33,59537.75,119,2.0,9,144.0,150.0,9,144.0,150.0,9,141.0,147.0,0.03125,0.44375,0.4625,160,FALSE,FALSE,0.0,0,openstack/nova
14463,14463,88b7380d0e7c398780d2bb20abd1936e7c879665,1393095581,0,1,11,3,1,1,1,0.0,TRUE,6.0,885659.0,19.0,False,8,2721611.0,8,5.0,41,1778.0,1812.0,41,1555.0,1589.0,9,1687.0,1690.0,0.00134861766689144,0.227646662171274,0.228051247471342,14,FALSE,TRUE,0.0,8,openstack/nova
14464,14464,88b89b12aac0bf762dbc5479c7180aaf2ea784ab,1355165172,0,0,3,1,1,1,1,0.0,TRUE,1.0,615565.0,3.0,False,2,2667937.0,3,2.0,6,1083.0,1085.0,6,956.0,958.0,3,484.0,484.0,0.00648298217179903,0.7860615883306321,0.7860615883306321,4,FALSE,FALSE,0.0,4,openstack/glance
14465,14465,88bb1af1d5e1e4d80be1e8bb7e21072c9c3b85e4,1383577944,1,0,30,55,33,17,2,0.941706237503162,TRUE,3.0,2450138.0,13.0,False,101,279424.090909091,495,3.0,65,861.0,899.0,65,721.0,759.0,12,460.0,467.0,0.0103668261562998,0.36762360446571,0.3732057416267941,85,TRUE,FALSE,0.0117647058823529,7,openstack/glance
14469,14469,88c16821097de221aa656af97446fd173b16dc68,1392193593,0,0,2,2,2,1,1,1.0,TRUE,1.0,1292216.0,9.0,False,36,8723.0,89,7.0,4,496.0,499.0,4,483.0,486.0,0,369.0,369.0,0.0008680555555555558,0.321180555555556,0.321180555555556,4,FALSE,FALSE,0.0,8,openstack/glance
14471,14471,88c8b42194333566c085489b160d77fc71b61b86,1368516043,0,0,47,0,2,2,1,0.960118662642292,TRUE,2.0,4318613.0,23.0,False,12,1996594.0,24,5.0,2,692.0,692.0,2,676.0,676.0,0,482.0,482.0,0.00194552529182879,0.939688715953307,0.939688715953307,47,FALSE,FALSE,0.0,5,openstack/cinder
14473,14473,88ccade9d5700db881f2ffc53e4a48a76e92c2db,1325305436,0,0,33,34,18,13,1,0.9088694988297932,TRUE,6.0,2920565.0,15.0,False,39,327176.111111111,102,5.0,131,374.0,430.0,130,373.0,429.0,89,268.0,312.0,0.203619909502262,0.6085972850678729,0.708144796380091,67,FALSE,FALSE,0.0,0,openstack/nova
14474,14474,88cd4f85047cb8844fd192f3c8d4b087b4085a1a,1346776234,0,0,167,58,14,11,1,0.793323557510864,TRUE,4.0,-25934366.0,9.0,False,26,166741.42857142902,101,2.0,40,186.0,203.0,40,186.0,203.0,38,172.0,188.0,0.136363636363636,0.604895104895105,0.6608391608391609,225,FALSE,FALSE,0.0,3,openstack/neutron
14478,14478,88d6be0c66694021847574d2e255d69bcd0bda73,1351874957,0,0,6,2,1,1,1,0.0,TRUE,2.0,21029.0,6.0,False,2,716044.0,2,2.0,21,271.0,276.0,21,270.0,275.0,15,177.0,179.0,0.0808080808080808,0.898989898989899,0.9090909090909092,8,FALSE,FALSE,0.0,3,openstack/cinder
14481,14481,88dc6ea2eb99aa184eec5873218f3ab491abbfd1,1374473676,0,0,16,11,5,5,1,0.8019555805922571,TRUE,9.0,826010.0,17.0,False,9,377583.0,13,3.0,7,663.0,670.0,7,631.0,638.0,0,85.0,85.0,0.0102040816326531,0.8775510204081629,0.8775510204081629,27,FALSE,FALSE,0.0,6,openstack/neutron
14482,14482,88dd89b2ff68db9ce58078f0adf0bb4b5a789918,1373179856,5,0,279,91,13,11,1,0.7239550864138911,TRUE,37.0,3775306.0,75.0,False,3,0.0,5,3.0,61,734.0,764.0,60,700.0,730.0,4,36.0,37.0,0.116279069767442,0.86046511627907,0.8837209302325579,370,TRUE,FALSE,0.0135135135135135,6,openstack/neutron
14483,14483,88e03fdd6326abcb3a183adb53118ded69a13213,1379987164,0,0,10,17,1,1,1,0.0,TRUE,1.0,52219.0,2.0,False,7,270290.0,11,2.0,477,1360.0,1798.0,451,1191.0,1604.0,134,1272.0,1374.0,0.0220804710500491,0.208210664049722,0.22489368662087,27,FALSE,FALSE,0.0,7,openstack/nova
14484,14484,88e2551c69739d76a1802838adaae0d244aa5333,1346083461,4,0,119,83,7,5,1,0.94382290737817,TRUE,6.0,-26907079.0,8.0,False,17,349609.857142857,62,3.0,43,229.0,241.0,43,227.0,239.0,34,183.0,187.0,0.134099616858238,0.704980842911877,0.7203065134099621,202,TRUE,FALSE,0.0198019801980198,2,openstack/neutron
14486,14486,88e6597678226c4330ee8933e7a91573500fdd1f,1333789138,0,0,40,34,1,1,1,0.0,TRUE,1.0,8384.0,2.0,False,43,4586.0,138,2.0,40,748.0,771.0,40,748.0,771.0,40,613.0,636.0,0.031733746130031,0.475232198142415,0.493034055727554,74,FALSE,FALSE,0.0,1,openstack/nova
14488,14488,88f252a3d4209c7912f6ff36a6f703ef38f2546b,1351276786,0,0,1,1,1,1,1,0.0,TRUE,1.0,7370.0,4.0,False,9,5708369.0,21,3.0,44,1460.0,1484.0,44,1446.0,1470.0,0,48.0,48.0,0.00840336134453781,0.411764705882353,0.411764705882353,2,FALSE,FALSE,0.0,3,openstack/nova
14489,14489,88f414ecc81bc5395f22767dbcd82a95d6e54095,1374808472,0,0,1,0,1,1,1,0.0,TRUE,2.0,493850.0,5.0,False,1,5650868.0,1,4.0,652,1745.0,2315.0,591,1626.0,2138.0,595,776.0,1294.0,0.11039081311354,0.14391553991479902,0.239859233191332,1,FALSE,FALSE,0.0,6,openstack/nova
14492,14492,88fab71350100ba544a0002780239042977df246,1335950871,0,0,7,0,1,1,1,0.0,TRUE,2.0,-36686585.0,6.0,False,9,594139.0,12,3.0,1,75.0,76.0,1,74.0,75.0,1,46.0,47.0,0.0303030303030303,0.712121212121212,0.7272727272727271,7,FALSE,FALSE,0.0,1,openstack/neutron
14495,14495,8904259b94481ca9e177c988f50ecabdecd117a4,1387233842,0,0,2,4,1,1,1,0.0,TRUE,1.0,35245.0,4.0,False,12,964696.0,29,4.0,195,727.0,803.0,190,719.0,791.0,175,668.0,730.0,0.13957176843774802,0.530531324345757,0.5796986518635999,6,FALSE,FALSE,0.0,8,openstack/cinder
14498,14498,891a860d58e651812bb4aa978946159fac3b709a,1363383942,0,0,75,19,4,3,1,0.9456588132645172,TRUE,12.0,-8832742.0,6.0,False,18,106230.75,71,2.0,216,437.0,565.0,216,422.0,550.0,187,404.0,505.0,0.223013048635824,0.480427046263345,0.6002372479240811,94,FALSE,FALSE,0.0,5,openstack/neutron
14499,14499,891cbe3f48ca226ed670d1abbbf0b46af00dd46d,1357255131,0,0,1,7,1,1,1,0.0,TRUE,3.0,-15832851.0,5.0,False,10,74315.0,19,3.0,94,638.0,660.0,94,619.0,641.0,86,502.0,517.0,0.15289982425307594,0.8840070298769771,0.9103690685413008,8,FALSE,FALSE,0.0,4,openstack/neutron
14502,14502,8920181a0d8cfb4f78af0fa0b868e864d8971744,1323447364,0,0,2,2,1,1,1,0.0,TRUE,1.0,1179.0,3.0,False,5,982155.0,4,3.0,241,142.0,335.0,240,142.0,334.0,164,117.0,242.0,0.4896142433234421,0.350148367952522,0.72106824925816,4,FALSE,FALSE,0.0,0,openstack/nova
14503,14503,89222a30d5224be0775c526ca36c7e5cd106a2d3,1373384801,0,0,16,6,2,2,1,0.9023932827949792,TRUE,3.0,7261583.0,8.0,False,6,77792.0,7,3.0,5,246.0,246.0,5,243.0,243.0,5,216.0,216.0,0.0069930069930069895,0.252913752913753,0.252913752913753,22,FALSE,FALSE,0.0,6,openstack/glance
14507,14507,892c226ce57a8367db46409fe35257ae41c558f7,1389981412,0,0,2,2,1,1,1,0.0,TRUE,6.0,351248.0,16.0,False,13,170716.0,26,1.0,293,259.0,502.0,204,253.0,409.0,263,188.0,413.0,0.35869565217391297,0.25679347826087,0.5625,4,FALSE,FALSE,0.0,8,openstack/swift
14508,14508,892c4d03294a80dd26c26b64baa93d3591bf2b14,1376689164,0,0,30,2,3,3,1,0.900735235349565,TRUE,5.0,814741.0,17.0,False,130,120350.0,525,5.0,1509,2645.0,3615.0,1329,2461.0,3282.0,1422,1804.0,2702.0,0.24951779765035895,0.316500087673154,0.4739610731194111,32,FALSE,FALSE,0.0,6,openstack/nova
14512,14512,8935c3bde9e9635f65522488c1aca5df5b03050d,1352359708,0,0,26,0,2,2,1,0.7062740891876009,TRUE,2.0,6012414.0,6.0,False,28,590793.0,62,8.0,1496,3004.0,3056.0,1479,2887.0,2939.0,1390,2333.0,2380.0,0.478829604130809,0.8034423407917379,0.8196213425129091,26,FALSE,FALSE,0.0,3,openstack/nova
14514,14514,893e10b0add63b364eb6d92715967c45028fa692,1381570298,0,1,4,2,2,2,1,0.91829583405449,TRUE,3.0,251786.0,11.0,False,2,2073345.0,3,4.0,45,685.0,710.0,43,627.0,650.0,29,221.0,230.0,0.0669642857142857,0.495535714285714,0.515625,6,FALSE,TRUE,0.0,7,openstack/neutron
14515,14515,893eef74e5f53a0246af3c3e9a79826126429532,1368446888,0,0,11,0,1,2,1,0.8453509366224359,TRUE,6.0,1390854.0,10.0,False,32,321.5,79,3.0,106,1416.0,1469.0,106,1371.0,1424.0,106,1310.0,1363.0,0.0236882886871818,0.290236882886872,0.301970334292672,11,FALSE,FALSE,0.0,5,openstack/nova
14518,14518,894ea491ddaee1530f429165c5819cecd5167c77,1347282880,1,0,44,0,1,1,1,0.0,TRUE,14.0,747843.0,12.0,False,6,2877.0,14,1.0,9,1103.0,1105.0,9,1103.0,1105.0,9,1037.0,1039.0,0.004074979625101871,0.42298288508557497,0.42379788101059496,44,TRUE,FALSE,0.0227272727272727,3,openstack/nova
14521,14521,895e61c57f1c4e15e414a9e1f108d75a63378c83,1369439030,0,0,32,35,2,1,1,0.9000287667733149,TRUE,4.0,1037298.0,11.0,False,42,281426.0,111,3.0,429,1683.0,1966.0,310,1388.0,1580.0,381,1470.0,1718.0,0.0820094461142121,0.31580077286389,0.369042507513955,67,FALSE,FALSE,0.0,5,openstack/nova
14522,14522,8960e4d33c73d79778aa02cfed0c7691a3b7e158,1359599511,0,0,3,3,2,2,1,0.91829583405449,TRUE,2.0,14716.0,4.0,False,7,783173.0,8,3.0,175,405.0,575.0,169,404.0,569.0,4,298.0,298.0,0.016025641025641003,0.958333333333333,0.958333333333333,6,FALSE,FALSE,0.0,4,openstack/cinder
14523,14523,896295844a527327b0cd86b10244f403b31f155f,1359943628,0,0,2,2,2,2,1,1.0,TRUE,2.0,42063.0,2.0,False,56,187361.0,125,2.0,182,984.0,1161.0,174,982.0,1151.0,50,939.0,985.0,0.0135963743001866,0.250599840042655,0.262863236470275,4,FALSE,FALSE,0.0,4,openstack/nova
14527,14527,896bf4f9b1c3d7191f1c835dc62a778c6f2e9a70,1358455408,0,0,100,11,6,3,1,0.958245731142557,TRUE,5.0,1048760.0,14.0,False,98,61.0,535,2.0,268,1374.0,1581.0,268,1240.0,1447.0,257,1137.0,1334.0,0.0715077605321508,0.31541019955654104,0.3700110864745009,111,FALSE,FALSE,0.0,4,openstack/nova
14531,14531,897e6e861f992f63f4cebad2542f1c64adb90e4f,1376694240,0,0,35,66,2,2,2,0.4658491737720421,TRUE,3.0,3356000.0,8.0,False,23,1161862.0,39,2.0,62,325.0,344.0,58,311.0,328.0,61,320.0,338.0,0.0995184590690209,0.5152487961476729,0.5441412520064199,101,FALSE,FALSE,0.0,6,openstack/swift
14533,14533,898e732bd7097b2400b82f20e515d32489cd51e3,1338832307,0,0,8,212,2,3,2,0.17521413591232798,TRUE,1.0,94686.0,2.0,False,8,2432537.0,13,2.0,43,806.0,831.0,43,805.0,830.0,4,297.0,298.0,0.0154798761609907,0.922600619195046,0.925696594427245,220,FALSE,FALSE,0.0,2,openstack/glance
14534,14534,898f86cef99b386b22fec1cd47515ffe991e5eb9,1332128263,0,0,20,0,1,1,1,0.0,TRUE,1.0,5494.0,2.0,False,28,468363.0,66,2.0,15,474.0,482.0,15,474.0,482.0,13,462.0,468.0,0.0119555935098207,0.395388556789069,0.400512382578992,20,FALSE,FALSE,0.0,1,openstack/nova
14539,14539,8998cbe3cb89dcbdf0576693cac903d6e6441b6e,1370030692,0,0,1,15,9,8,1,0.931510849553618,TRUE,2.0,336333.0,6.0,False,141,267728.444444444,741,6.0,730,1962.0,2493.0,556,1889.0,2260.0,707,1576.0,2088.0,0.15035039286472698,0.334890634954343,0.4436186026757271,16,FALSE,FALSE,0.0,6,openstack/nova
14544,14544,89a448ae88e9abc02912a6903f9fb39970870152,1352214764,0,0,6,2,1,1,1,0.0,TRUE,1.0,24600.0,2.0,False,63,149999.0,138,2.0,245,997.0,1178.0,245,982.0,1163.0,212,873.0,1031.0,0.0737790093522688,0.30273640457221995,0.35746449601662605,8,FALSE,FALSE,0.0,3,openstack/nova
14546,14546,89a871d42f1226c2dd292ea739dfda01d6f4b3f2,1353538641,0,0,1,1,1,1,1,0.0,TRUE,1.0,784520.0,3.0,False,7,647100.0,22,2.0,92,256.0,286.0,92,245.0,275.0,85,235.0,261.0,0.306049822064057,0.839857651245552,0.932384341637011,2,FALSE,FALSE,0.0,3,openstack/swift
14547,14547,89a93204034d488d49cd486ad8d065ca0daacf3f,1354717895,0,0,22,12,2,2,1,0.873981048127358,TRUE,5.0,100340.0,6.0,False,32,603643.0,62,3.0,28,901.0,911.0,28,895.0,905.0,27,814.0,824.0,0.00892857142857143,0.25988520408163296,0.263073979591837,34,FALSE,FALSE,0.0,4,openstack/nova
14548,14548,89ab0904344bea807f81bd19aafdb23f5850129e,1361209763,0,0,1,35,3,3,2,0.920735276234445,TRUE,2.0,700643.0,5.0,False,18,893547.0,40,2.0,0,209.0,209.0,0,194.0,194.0,0,203.0,203.0,0.00271739130434783,0.554347826086957,0.554347826086957,36,FALSE,FALSE,0.0,4,openstack/swift
14556,14556,89bfdc2715b5192a3ad06da8ea113605626c227b,1341518716,0,0,7,6,4,5,2,0.7485801722370671,TRUE,3.0,414314.0,5.0,False,26,447414.16666666704,47,1.0,31,599.0,624.0,31,599.0,624.0,29,568.0,591.0,0.0165837479270315,0.31453841901603097,0.327252625760088,13,FALSE,FALSE,0.0,2,openstack/nova
